station,latitude,longitude,elevation,Temp_mean_min,Temp_mean_max,Temp_mean_avg,Temp_mean_range
SF004766440,-26.23,28.37,1620.0,9.741790554414786,25.185084188911617,17.463437371663275,15.44329363449689
SF004767360,-26.28,28.42,1610.0,9.480965092402421,25.315341546885744,17.398153319644067,15.834376454483177
SF004767660,-26.25,28.43,1625.0,9.480965092402421,25.315341546885744,17.398153319644067,15.834376454483177
SF004768020,-26.37,28.45,1580.0,8.73936208076659,24.75545242984265,16.747407255304584,16.016090349075917
SF004771910,-26.18,28.6,1625.0,9.66009171800137,25.39758110882956,17.52883641341556,15.737489390828225
SF004773090,-26.15,28.68,1548.0,9.66009171800137,25.39758110882956,17.52883641341556,15.737489390828225
SF004775010,-26.35,28.78,1664.0,8.73936208076659,24.75545242984265,16.747407255304584,16.016090349075917
SF004777620,-26.23,28.93,1585.0,9.66009171800137,25.39758110882956,17.52883641341556,15.737489390828225
SF004777720,-26.37,28.93,1670.0,8.73936208076659,24.75545242984265,16.747407255304584,16.016090349075917
SF004780080,-26.13,29.02,1622.0,9.66009171800137,25.39758110882956,17.52883641341556,15.737489390828225
SF004780930,-26.05,29.05,1594.0,9.66009171800137,25.39758110882956,17.52883641341556,15.737489390828225
SF004782920,-26.37,29.17,1579.0,8.462678986995215,24.4977919233402,16.480235455167712,16.03511293634495
SF004783600,-26.5,29.2,1631.0,8.462678986995215,24.4977919233402,16.480235455167712,16.03511293634495
SF004783860,-26.43,29.22,1597.0,8.462678986995215,24.4977919233402,16.480235455167712,16.03511293634495
SF004784060,-26.27,29.23,1539.0,8.462678986995215,24.4977919233402,16.480235455167712,16.03511293634495
SF004792250,-26.25,29.63,1652.0,8.462678986995215,24.4977919233402,16.480235455167712,16.03511293634495
SF004795450,-26.08,29.83,1648.0,8.239225188227273,23.54351403148531,15.89136960985627,15.304288843258052
SF004812390,-26.47,30.63,1558.0,9.385835728952719,23.830981519507247,16.608408624230005,14.445145790554447
SF005082610,-25.85,25.65,1278.0,11.694290212183422,27.22308829568793,19.45868925393573,15.528798083504494
SF005086490,-25.82,25.85,1408.0,11.694290212183422,27.22308829568793,19.45868925393573,15.528798083504494
SF005087210,-25.52,25.92,1445.0,11.86182888432583,27.374502395619466,19.618165639972638,15.512673511293627
SF005088250,-25.75,25.97,1423.0,10.686542094455838,26.015452429842764,18.35099726214919,15.328910335386785
SF005092830,-25.72,26.15,1345.0,12.00275975359345,27.673041752224606,19.837900752909,15.670281998631088
SF005097590,-25.65,26.48,1201.0,12.00275975359345,27.673041752224606,19.837900752909,15.670281998631088
SF005103080,-25.65,26.68,1244.0,12.12653251197811,27.867378507871358,19.996955509924653,15.740845995893126
SF005104330,-25.72,26.75,1341.0,12.12653251197811,27.867378507871358,19.996955509924653,15.740845995893126
SF005107120,-25.87,26.9,1553.0,10.006271047227948,25.310472279260843,17.658371663244434,15.304201232032854
SF005108170,-25.63,26.97,1137.0,12.12653251197811,27.867378507871358,19.996955509924653,15.740845995893126
SF005110840,-25.9,27.05,1585.0,10.006271047227948,25.310472279260843,17.658371663244434,15.304201232032854
SF005111200,-25.98,27.05,1525.0,10.006271047227948,25.310472279260843,17.658371663244434,15.304201232032854
SF005112910,-25.75,27.18,1342.0,10.006271047227948,25.310472279260843,17.658371663244434,15.304201232032854
SF005113100,-25.67,27.18,1332.0,12.12653251197811,27.867378507871358,19.996955509924653,15.740845995893126
SF005114180,-25.97,27.23,1579.0,10.424308008213588,25.93045859000694,18.17738329911018,15.506150581793293
SF005114670,-25.78,27.27,1204.0,10.424308008213588,25.93045859000694,18.17738329911018,15.506150581793293
SF005114690,-25.82,27.27,1225.0,10.424308008213588,25.93045859000694,18.17738329911018,15.506150581793293
SF005115240,-25.73,27.28,1160.0,12.406626967830253,28.51282546201234,20.459726214921258,16.106198494182056
SF005116720,-25.7,27.35,1152.0,12.406626967830253,28.51282546201234,20.459726214921258,16.106198494182056
SF005121440,-25.87,27.55,1430.0,10.424308008213588,25.93045859000694,18.17738329911018,15.506150581793293
SF005122460,-25.6,27.65,1108.0,12.406626967830253,28.51282546201234,20.459726214921258,16.106198494182056
SF005122800,-25.67,27.67,1120.0,12.406626967830253,28.51282546201234,20.459726214921258,16.106198494182056
SF005123950,-25.58,27.73,1189.0,12.406626967830253,28.51282546201234,20.459726214921258,16.106198494182056
SF005124810,-25.52,27.78,1134.0,12.406626967830253,28.51282546201234,20.459726214921258,16.106198494182056
SF005125450,-25.58,27.82,1143.0,12.165431895961595,28.063011635865834,20.11422176591373,15.897579739904186
SF005125520,-25.7,27.8,1143.0,12.406626967830253,28.51282546201234,20.459726214921258,16.106198494182056
SF005125800,-25.65,27.83,1143.0,12.165431895961595,28.063011635865834,20.11422176591373,15.897579739904186
SF005126020,-25.55,27.85,1131.0,12.165431895961595,28.063011635865834,20.11422176591373,15.897579739904186
SF005126130,-25.72,27.85,1143.0,12.165431895961595,28.063011635865834,20.11422176591373,15.897579739904186
SF005132850,-25.73,28.15,1340.0,12.165431895961595,28.063011635865834,20.11422176591373,15.897579739904186
SF005133370,-25.62,28.2,1200.0,12.165431895961595,28.063011635865834,20.11422176591373,15.897579739904186
SF005133450,-25.75,28.2,1371.0,9.741790554414786,25.185084188911617,17.463437371663275,15.44329363449689
SF005133470,-25.78,28.2,1372.0,9.741790554414786,25.185084188911617,17.463437371663275,15.44329363449689
SF005133500,-25.83,28.2,1463.0,9.741790554414786,25.185084188911617,17.463437371663275,15.44329363449689
SF005133820,-25.87,28.22,1469.0,9.741790554414786,25.185084188911617,17.463437371663275,15.44329363449689
SF005134370,-25.78,28.25,1433.0,9.741790554414786,25.185084188911617,17.463437371663275,15.44329363449689
SF005138270,-25.78,28.47,1463.0,9.66009171800137,25.39758110882956,17.52883641341556,15.737489390828225
SF005138360,-25.95,28.48,1634.0,9.66009171800137,25.39758110882956,17.52883641341556,15.737489390828225
SF005140100,-25.67,28.52,1433.0,11.086375085557803,26.702610540725534,18.894492813141547,15.616235455167716
SF005144080,-25.82,28.75,1448.0,9.66009171800137,25.39758110882956,17.52883641341556,15.737489390828225
SF005146180,-25.82,28.85,1387.0,9.66009171800137,25.39758110882956,17.52883641341556,15.737489390828225
SF005162850,-25.75,29.67,1638.0,9.162553045859042,24.833381245722077,16.997967145790525,15.67082819986308
SF005164800,-26.0,29.77,1652.0,8.239225188227273,23.54351403148531,15.89136960985627,15.304288843258052
SF005165540,-25.73,29.82,1707.0,8.309400410677641,22.819201916495604,15.564301163586572,14.509801505817915
SF005167080,-25.8,29.9,1789.0,8.239225188227273,23.54351403148531,15.89136960985627,15.304288843258052
SF005174300,-25.67,30.25,1536.0,8.309400410677641,22.819201916495604,15.564301163586572,14.509801505817915
SF005177620,-25.7,30.43,1844.0,10.92400410677621,24.86107734428483,17.89254072553052,13.937073237508603
SF005178160,-25.6,30.48,1075.0,10.92400410677621,24.86107734428483,17.89254072553052,13.937073237508603
SF005180880,-25.97,30.57,1124.0,9.720167008897999,25.02163997262151,17.370903490759762,15.301472963723434
SF005181860,-25.6,30.6,961.0,10.92400410677621,24.86107734428483,17.89254072553052,13.937073237508603
SF005188590,-25.8,30.95,853.0,13.119749486653031,27.340696783025532,20.230223134839186,14.220947296372309
SF005188860,-25.78,31.0,715.0,13.119749486653031,27.340696783025532,20.230223134839186,14.220947296372309
SF005205890,-25.82,31.83,248.0,16.280544832306663,30.07948528405193,23.18001505817932,13.798940451745361
SF005351750,-25.42,20.6,964.0,13.749876796714629,30.409158110882952,22.07951745379871,16.659281314168407
SF005456260,-25.45,25.87,1280.0,11.86182888432583,27.374502395619466,19.618165639972638,15.512673511293627
SF005458390,-25.5,25.97,1280.0,12.00275975359345,27.673041752224606,19.837900752909,15.670281998631088
SF005462720,-25.02,26.15,1055.0,13.002773442847387,29.20687200547578,21.104822724161515,16.204098562628293
SF005463140,-25.23,26.18,1076.0,13.002773442847387,29.20687200547578,21.104822724161515,16.204098562628293
SF005464120,-25.37,26.25,1146.0,12.00275975359345,27.673041752224606,19.837900752909,15.670281998631088
SF005481650,-25.25,27.12,1143.0,12.12653251197811,27.867378507871358,19.996955509924653,15.740845995893126
SF005487470,-25.45,27.42,1021.0,12.406626967830253,28.51282546201234,20.459726214921258,16.106198494182056
SF005491300,-25.18,27.58,960.0,13.067518138261466,29.318004106776208,21.192761122518853,16.250485968514738
SF005493540,-25.4,27.65,1032.0,12.406626967830253,28.51282546201234,20.459726214921258,16.106198494182056
SF005493580,-25.48,27.7,1064.0,12.406626967830253,28.51282546201234,20.459726214921258,16.106198494182056
SF005511200,-25.52,28.57,1237.0,11.086375085557803,26.702610540725534,18.894492813141547,15.616235455167716
SF005512810,-25.18,28.67,978.0,13.200499657768642,29.39927994524299,21.2998898015058,16.198780287474392
SF005536510,-25.37,29.83,1450.0,8.309400410677641,22.819201916495604,15.564301163586572,14.509801505817915
SF005538590,-25.32,30.0,1771.0,8.309400410677641,22.819201916495604,15.564301163586572,14.509801505817915
SF005541750,-25.42,30.1,2030.0,8.309400410677641,22.819201916495604,15.564301163586572,14.509801505817915
SF005547860,-25.1,30.467,1425.0,11.121861738535268,24.974435318275226,18.048148528405203,13.852573579739913
SF005554410,-25.33,30.72,1030.0,10.92400410677621,24.86107734428483,17.89254072553052,13.937073237508603
SF005554550,-25.1,30.75,1030.0,11.121861738535268,24.974435318275226,18.048148528405203,13.852573579739913
SF005555670,-25.45,30.83,706.0,10.92400410677621,24.86107734428483,17.89254072553052,13.937073237508603
SF005556730,-25.23,30.88,1060.0,11.121861738535268,24.974435318275226,18.048148528405203,13.852573579739913
SF005558780,-25.13,31.0,1042.0,15.169629021218388,29.05262012320345,22.11112457221074,13.882991101984864
SF005560880,-25.48,31.03,579.0,14.411863107460682,29.01675154004113,21.714307323750916,14.604888432580417
SF005568980,-25.5,31.5,310.0,14.411863107460682,29.01675154004113,21.714307323750916,14.604888432580417
SF005577120,-25.37,31.9,168.0,16.832929500342253,30.853392197125224,23.843160848733646,14.02046269678302
SF005850560,-24.92,26.03,1158.0,13.002773442847387,29.20687200547578,21.104822724161515,16.204098562628293
SF005865450,-24.58,26.82,963.0,14.006784394250506,30.06979192334017,22.038288158795368,16.06300752908966
SF005883850,-24.92,27.73,1113.0,13.067518138261466,29.318004106776208,21.192761122518853,16.250485968514738
SF005884060,-24.77,27.73,1158.0,13.067518138261466,29.318004106776208,21.192761122518853,16.250485968514738
SF005887210,-24.53,27.92,1250.0,12.052713210130038,27.467516769335997,19.760114989733097,15.41480355920602
SF005896280,-24.97,28.35,1103.0,12.660157426420211,28.65081861738528,20.655488021902812,15.990661190965108
SF005896700,-24.67,28.37,1234.0,12.052713210130038,27.467516769335997,19.760114989733097,15.41480355920602
SF005898670,-24.95,28.47,1090.0,13.200499657768642,29.39927994524299,21.2998898015058,16.198780287474392
SF005898960,-24.93,28.5,1074.0,13.200499657768642,29.39927994524299,21.2998898015058,16.198780287474392
SF005900280,-24.98,28.52,1052.0,13.200499657768642,29.39927994524299,21.2998898015058,16.198780287474392
SF005903070,-24.65,28.67,1105.0,12.686952772073862,28.661284052019283,20.674118412046464,15.974331279945245
SF005903610,-24.52,28.72,1100.0,12.686952772073862,28.661284052019283,20.674118412046464,15.974331279945245
SF005904860,-24.6,28.78,1082.0,12.686952772073862,28.661284052019283,20.674118412046464,15.974331279945245
SF005905000,-24.83,28.78,1027.0,13.200499657768642,29.39927994524299,21.2998898015058,16.198780287474392
SF005911250,-24.58,29.08,969.0,13.184766598220435,29.08573853524975,21.135252566735126,15.900971937029379
SF005924740,-24.92,29.77,1570.0,11.036944558521581,26.375245722108275,18.706095140314797,15.338301163586568
SF005931260,-24.6,30.08,975.0,12.492131416837829,27.580636550307993,20.03638398357296,15.088505133470273
SF005934190,-24.98,30.23,1408.0,11.036944558521581,26.375245722108275,18.706095140314797,15.338301163586568
SF005937780,-24.97,30.43,1320.0,11.121861738535268,24.974435318275226,18.048148528405203,13.852573579739913
SF005941410,-24.85,30.58,1341.0,11.121861738535268,24.974435318275226,18.048148528405203,13.852573579739913
SF005944440,-24.92,30.77,1240.0,11.121861738535268,24.974435318275226,18.048148528405203,13.852573579739913
SF005944570,-24.62,30.77,1219.0,13.7205366187543,28.113728952772117,20.917132785763112,14.393192334017808
SF005945390,-24.98,30.82,1360.0,11.121861738535268,24.974435318275226,18.048148528405203,13.852573579739913
SF005945900,-24.83,30.83,1433.0,11.121861738535268,24.974435318275226,18.048148528405203,13.852573579739913
SF005946960,-24.6,30.9,808.0,13.7205366187543,28.113728952772117,20.917132785763112,14.393192334017808
SF005948060,-24.93,30.95,945.0,15.169629021218388,29.05262012320345,22.11112457221074,13.882991101984864
SF005951100,-24.83,31.07,880.0,15.169629021218388,29.05262012320345,22.11112457221074,13.882991101984864
SF005951610,-24.68,31.1,549.0,15.67394798083513,29.531787816564048,22.60286789869961,13.857839835728933
SF005966470,-24.78,31.87,244.0,16.92862422997945,30.971273100616028,23.94994866529771,14.04264887063655
SF006305560,-24.27,27.32,998.0,13.550114989733054,29.26812046543464,21.409117727583862,15.718005475701593
SF006308860,-24.28,27.5,975.0,13.550114989733054,29.26812046543464,21.409117727583862,15.718005475701593
SF006310110,-24.18,27.53,991.0,14.3386789869952,29.91005475701577,22.12436687200547,15.571375770020497
SF006315960,-24.43,27.83,1524.0,12.052713210130038,27.467516769335997,19.760114989733097,15.41480355920602
SF006322740,-24.07,28.17,1463.0,13.009175906913097,28.307898699520873,20.65853730321698,15.298722792607824
SF006333930,-24.07,28.7,1204.0,12.840588637919218,28.427663244353102,20.634125941136176,15.587074606433955
SF006334630,-24.22,28.77,1130.0,12.840588637919218,28.427663244353102,20.634125941136176,15.587074606433955
SF006337960,-24.27,28.97,1082.0,12.686952772073862,28.661284052019283,20.674118412046464,15.974331279945245
SF006338810,-24.183,29.017,1118.0,12.840588637919218,28.427663244353102,20.634125941136176,15.587074606433955
SF006340500,-24.35,29.03,1120.0,12.686952772073862,28.661284052019283,20.674118412046464,15.974331279945245
SF006340840,-24.38,29.03,1070.0,12.686952772073862,28.661284052019283,20.674118412046464,15.974331279945245
SF006341310,-24.18,29.07,1219.0,11.583351129363459,26.489356605064987,19.036353867214178,14.906005475701596
SF006341400,-24.33,29.08,1141.0,13.184766598220435,29.08573853524975,21.135252566735126,15.900971937029379
SF006344170,-24.45,29.23,945.0,13.184766598220435,29.08573853524975,21.135252566735126,15.900971937029379
SF006363080,-24.13,30.18,1350.0,12.913199178644746,27.224167008897943,20.068683093771355,14.310967830253274
SF006365180,-24.13,30.3,840.0,12.913199178644746,27.224167008897943,20.068683093771355,14.310967830253274
SF006376090,-24.13,30.87,390.0,15.658179329226655,30.170242299794644,22.914210814510586,14.512062970568175
SF006742070,-23.95,27.63,994.0,14.3386789869952,29.91005475701577,22.12436687200547,15.571375770020497
SF006751170,-23.95,28.08,1294.0,13.009175906913097,28.307898699520873,20.65853730321698,15.298722792607824
SF006751820,-23.53,28.12,855.0,14.829583846680364,30.38564681724858,22.607615331964364,15.556062970568108
SF006772590,-23.82,29.13,1295.0,11.583351129363459,26.489356605064987,19.036353867214178,14.906005475701596
SF006778340,-23.917,29.483,1327.0,11.583351129363459,26.489356605064987,19.036353867214178,14.906005475701596
SF006780230,-23.88,29.52,1371.0,11.583351129363459,26.489356605064987,19.036353867214178,14.906005475701596
SF006781320,-23.68,29.6,1116.0,13.109691991786468,27.814428473648178,20.46206023271738,14.704736481861705
SF006781440,-23.93,29.58,1277.0,11.583351129363459,26.489356605064987,19.036353867214178,14.906005475701596
SF006787220,-23.53,29.92,1189.0,13.703101984941815,27.723452429842666,20.7132772073922,14.02035044490074
SF006787760,-23.93,29.93,1393.0,12.913199178644746,27.224167008897943,20.068683093771355,14.310967830253274
SF006788580,-23.85,29.97,1585.0,12.913199178644746,27.224167008897943,20.068683093771355,14.310967830253274
SF006790190,-23.82,30.02,1300.0,12.913199178644746,27.224167008897943,20.068683093771355,14.310967830253274
SF006791390,-23.82,30.08,1020.0,12.913199178644746,27.224167008897943,20.068683093771355,14.310967830253274
SF006791640,-23.73,30.1,895.0,13.703101984941815,27.723452429842666,20.7132772073922,14.02035044490074
SF006791970,-23.78,30.13,750.0,12.913199178644746,27.224167008897943,20.068683093771355,14.310967830253274
SF006792210,-23.7,30.13,869.0,13.703101984941815,27.723452429842666,20.7132772073922,14.02035044490074
SF006792270,-23.8,30.13,765.0,12.913199178644746,27.224167008897943,20.068683093771355,14.310967830253274
SF006794410,-23.87,30.28,550.0,12.913199178644746,27.224167008897943,20.068683093771355,14.310967830253274
SF006794560,-23.62,30.27,1175.0,13.703101984941815,27.723452429842666,20.7132772073922,14.02035044490074
SF006795320,-23.87,30.3,530.0,12.913199178644746,27.224167008897943,20.068683093771355,14.310967830253274
SF006795920,-23.87,30.32,570.0,15.658179329226655,30.170242299794644,22.914210814510586,14.512062970568175
SF006802250,-23.78,30.65,464.0,15.658179329226655,30.170242299794644,22.914210814510586,14.512062970568175
SF006802800,-23.65,30.67,426.0,16.132903490759738,30.64308418891179,23.387993839835755,14.510180698151931
SF007211970,-23.28,29.12,962.0,13.109691991786468,27.814428473648178,20.46206023271738,14.704736481861705
SF007212570,-23.28,29.13,991.0,13.109691991786468,27.814428473648178,20.46206023271738,14.704736481861705
SF007220820,-23.37,29.57,1000.0,13.109691991786468,27.814428473648178,20.46206023271738,14.704736481861705
SF007222770,-23.12,29.67,896.0,14.534922655715262,29.426295687884966,21.98060917180009,14.891373032169755
SF007225290,-23.32,29.8,1113.0,13.703101984941815,27.723452429842666,20.7132772073922,14.02035044490074
SF007225710,-23.03,29.83,950.0,13.850661190965125,27.78944832306641,20.820054757015704,13.938787132101275
SF007226140,-23.23,29.87,1023.0,13.850661190965125,27.78944832306641,20.820054757015704,13.938787132101275
SF007227000,-23.17,29.9,963.0,13.850661190965125,27.78944832306641,20.820054757015704,13.938787132101275
SF007227210,-23.02,29.92,1030.0,13.850661190965125,27.78944832306641,20.820054757015704,13.938787132101275
SF007227490,-23.47,29.88,1128.0,13.703101984941815,27.723452429842666,20.7132772073922,14.02035044490074
SF007230700,-23.17,30.07,875.0,13.850661190965125,27.78944832306641,20.820054757015704,13.938787132101275
SF007231550,-23.07,30.13,853.0,13.850661190965125,27.78944832306641,20.820054757015704,13.938787132101275
SF007232310,-23.35,30.15,710.0,13.703101984941815,27.723452429842666,20.7132772073922,14.02035044490074
SF007233340,-23.07,30.18,780.0,13.850661190965125,27.78944832306641,20.820054757015704,13.938787132101275
SF007233380,-23.13,30.2,706.0,13.850661190965125,27.78944832306641,20.820054757015704,13.938787132101275
SF007233630,-23.05,30.22,762.0,13.850661190965125,27.78944832306641,20.820054757015704,13.938787132101275
SF007235130,-23.05,30.3,716.0,13.850661190965125,27.78944832306641,20.820054757015704,13.938787132101275
SF007641610,-22.683,29.1,839.0,15.874781656399765,30.799754962354477,23.337268309377265,14.92497330595483
SF007657070,-22.78,29.9,731.0,13.850661190965125,27.78944832306641,20.820054757015704,13.938787132101275
SF007664800,-23.02,30.3,1341.0,13.850661190965125,27.78944832306641,20.820054757015704,13.938787132101275
SF007665090,-22.98,30.28,1280.0,13.850661190965125,27.78944832306641,20.820054757015704,13.938787132101275
SF007667790,-22.98,30.43,587.0,15.852807665982171,30.135663244353104,22.994235455167477,14.282855578370958
SF007668370,-22.95,30.47,762.0,15.852807665982171,30.135663244353104,22.994235455167477,14.282855578370958
SFM00068174,-23.867,29.45,1224.0,11.583351129363459,26.489356605064987,19.036353867214178,14.906005475701596
SFM00068242,-25.798,25.548,1274.4,11.694290212183422,27.22308829568793,19.45868925393573,15.528798083504494
SFM00068262,-25.733,28.183,1322.0,12.165431895961595,28.063011635865834,20.11422176591373,15.897579739904186
SFM00068263,-25.917,28.217,1500.0,9.741790554414786,25.185084188911617,17.463437371663275,15.44329363449689
SFM00068368,-26.139,28.246,1694.1,9.741790554414786,25.185084188911617,17.463437371663275,15.44329363449689
SFM00068461,-28.248,28.336,1695.0,8.106076659822016,24.339709787816506,16.22289322381931,16.233633127994473
SFM00068538,-30.667,24.017,1287.0,9.537983572895305,26.502988364134193,18.020485968514777,16.965004791238844
SFM00068588,-29.97,30.951,10.1,21.098449007529027,23.331550992470994,22.215000000000103,2.233101984941822
SFM00068591,-30.85,30.333,154.0,21.42868720054756,23.16731416837783,22.29800068446273,1.7386269678302562
SFM00068592,-29.617,31.133,127.0,18.437448323066366,25.086811772758498,21.762130047912404,6.649363449692009
SFM00068816,-33.965,18.602,46.0,12.46560164271045,21.68992744695414,17.07776454483226,9.224325804243678
SFM00068842,-33.985,25.617,68.9,16.181549623545518,22.112502395619423,19.147026009582426,5.930952772073913
WA004970190,-25.77,20.0,1000.0,13.293388090349046,30.559657768651594,21.926522929500344,17.266269678302518
WZ004094600,-27.17,31.27,983.0,12.544741957563316,27.2704490075291,19.907595482546146,14.72570704996572
WZ004451000,-26.67,31.07,1030.0,12.992121834360047,27.71586721423685,20.353994524298457,14.723745379876819
WZ004455110,-26.533,31.3,641.0,12.992121834360047,27.71586721423685,20.353994524298457,14.723745379876819
WZ004467410,-26.85,31.92,100.0,16.043686516084836,30.14056125941116,23.09212388774811,14.09687474332648
WZ004822290,-26.32,31.13,1219.0,12.992121834360047,27.71586721423685,20.353994524298457,14.723745379876819
WZ004834260,-26.1,31.75,250.0,16.280544832306663,30.07948528405193,23.18001505817932,13.798940451745361
TO000005352,10.37,0.37,145.0,21.473359342915725,33.406351813826184,27.439855578371006,11.932992470910365
TO000005361,8.98,1.13,400.0,20.910880219028083,31.793007529089714,26.351943874058787,10.882127310061586
TO000005376,7.58,1.12,402.0,21.875744010951358,31.084010951403155,26.47987748117725,9.208266940451779
TO000005380,6.58,1.5,51.0,23.522607802874834,30.900035592060377,27.211321697467366,7.377427789185518
TO000005387,6.17,1.25,20.0,25.283655030800748,28.805902806297077,27.044778918548936,3.5222477754962234
TOM00065351,10.867,0.25,330.0,21.272620123203286,33.61208350444901,27.442351813826264,12.339463381245725
TOM00065352,10.367,0.467,146.0,21.473359342915725,33.406351813826184,27.439855578371006,11.932992470910365
TOM00065355,9.767,1.091,461.8,20.796139630390194,32.451055441478516,26.62359753593419,11.654915811088259
TOM00065357,9.55,1.167,341.0,20.800951403148545,32.250164271047154,26.525557837098006,11.449212867898703
TOM00065387,6.166,1.255,21.9,25.283655030800748,28.805902806297077,27.044778918548936,3.5222477754962234
UG000063602,3.05,30.917,1211.0,17.93797125256674,28.67585763175904,23.306914442162924,10.737886379192318
UG000063630,2.75,32.333,1105.0,19.22530869267629,31.43180013689257,25.328554414784378,12.206491444216262
UG000063654,1.683,31.717,1147.0,18.453626283367488,30.398904859685207,24.426265571526386,11.945278576317538
UG000063674,0.183,30.1,961.0,17.69350718685831,27.670136892539304,22.681822039698826,9.976629705681034
UG000063682,0.45,33.183,1173.0,19.227649555099376,27.46162765229296,23.344638603696204,8.2339780971937
UG000063684,0.683,34.167,1171.0,16.990050650239567,28.127047227926145,22.558548939082883,11.1369965776865
UG000063702,-0.617,30.65,1413.0,15.637778234086305,26.774943189596133,21.206360711841196,11.137164955509899
UG000063726,-1.25,29.983,1869.0,12.61423956194389,23.744299794661266,18.179269678302553,11.130060232717344
TZ000063729,-1.333,31.817,1143.0,21.66817248459963,25.01338809034895,23.340780287474313,3.3452156057494746
TZ000063733,-1.5,33.8,1147.0,20.442275154004054,27.57333744010952,24.00780629705681,7.131062286105403
TZ000063756,-2.467,32.917,1140.0,19.608755646817258,28.436123203285394,24.022439425051296,8.827367556468177
TZ000063789,-3.333,36.633,1387.0,16.142969199178623,29.16548391512674,22.65422655715256,13.022514715947938
TZ000063790,-3.35,37.333,831.0,17.79403559206025,31.550381930184937,24.672208761122494,13.756346338124573
TZ000063791,-3.417,37.067,896.0,16.142969199178623,29.16548391512674,22.65422655715256,13.022514715947938
TZ000063816,-4.083,37.717,872.0,17.556143737166284,30.641871321013046,24.099007529089736,13.08572758384667
TZ000063832,-5.083,32.833,1182.0,16.624422997946624,29.59048596851482,23.1074544832308,12.966062970568096
TZ000063862,-6.167,35.767,1120.0,16.5131622176591,30.181761806981527,23.34746201232032,13.668599589322403
TZ000063887,-7.633,35.767,1428.0,16.228490075290942,28.85861738535239,22.543553730321737,12.630127310061638
TZ000063894,-6.867,39.2,53.0,24.778714579055446,29.13576454483222,26.957239561943872,4.357049965776873
TZ000063962,-10.667,35.583,1036.0,16.167303216974677,27.659336071184004,21.913319644079444,11.492032854209397
TZ000063971,-10.267,40.183,113.0,21.8180260095824,29.95566050650246,25.886843258042475,8.137634496919908
TZM00063870,-6.222,39.225,16.5,25.94474195756341,28.698225872689843,27.3214839151266,2.753483915126611
ZA000067403,-9.8,29.083,1324.0,15.555255304585918,27.992376454483306,21.773815879534567,12.43712114989736
ZA000067441,-11.75,24.433,1363.0,14.871660506502382,27.56225325119787,21.216956878850073,12.690592744695419
ZA000067475,-10.217,31.133,1384.0,14.397963039014353,27.293752224503752,20.84585763175907,12.895789185489344
ZA000067531,-13.533,23.117,1078.0,16.55863928815882,30.291861738535186,23.42525051334701,13.733222450376443
ZA000067541,-13.533,25.85,1234.0,15.26168788501029,29.33800821355243,22.299848049281326,14.076320328542101
ZA000067543,-13.6,24.2,1075.0,15.898209445585199,29.84803148528413,22.87312046543462,13.94982203969876
ZA000067551,-12.183,26.383,1386.0,14.131894592744718,27.16303490759754,20.64746475017116,13.031140314852808
ZA000067561,-13.0,28.65,1270.0,14.58505954825464,27.99627789185486,21.290668720054807,13.411218343600227
ZA000067571,-13.233,30.217,1384.0,14.225404517453821,26.949483915126528,20.58744421629014,12.724079397672845
ZA000067581,-13.55,32.583,1032.0,16.381423682409334,29.202888432580405,22.7921560574949,12.821464750171097
ZA000067583,-12.283,33.2,1143.0,15.74331553730329,27.013972621492083,21.378644079397745,11.2706570841889
ZA000067633,-15.25,23.15,1053.0,16.383200547570127,30.75330458589998,23.568252566735108,14.37010403832994
ZA000067641,-14.8,24.8,1213.0,15.558584531143048,29.392444900752974,22.47551471594803,13.833860369609878
ZA000067659,-15.767,27.917,978.0,16.05180424366871,29.071648186173928,22.56172621492134,13.019843942505107
ZA000067667,-15.55,28.25,1213.0,15.586338124572231,28.98709514031479,22.286716632443554,13.400757015742611
ZA000067741,-17.467,24.3,951.0,16.371671457905574,31.64076522929506,24.00621834360031,15.269093771389487
ZA000067743,-17.817,25.817,986.0,15.857609856262798,30.52285557837085,23.19023271731696,14.665245722108166
ZA000067753,-16.833,27.067,1278.0,14.239154004106771,27.35570157426418,20.797427789185488,13.116547570157437
ZAM00067663,-14.45,28.467,1207.0,15.11174811772762,28.066306639288197,21.589027378507897,12.954558521560587
ZI000067755,-17.617,27.333,617.0,19.335256673511275,31.21489253935669,25.27507460643405,11.8796358658453
ZI000067761,-16.517,28.883,518.0,20.97812867898694,31.212275154004026,26.09520191649559,10.234146475017106
ZI000067765,-16.833,29.617,1344.0,15.905541409993106,29.8627091033539,22.88412525667357,13.957167693360761
ZI000067775,-17.917,31.133,1480.0,12.112205338809018,26.504854209445714,19.308529774127294,14.39264887063652
ZI000067779,-16.783,31.583,966.0,15.402227241615346,29.094629705680987,22.248428473648108,13.692402464065733
ZI000067781,-17.417,32.217,1244.0,14.559069130732409,28.000950034223216,21.280009582477774,13.44188090349075
ZI000067789,-17.033,30.85,1480.0,13.903760438056144,27.786176591375828,20.84496851471589,13.882416153319648
ZI000067843,-18.1,25.85,1062.0,15.857609856262798,30.52285557837085,23.19023271731696,14.665245722108166
ZI000067853,-18.633,27.0,1077.0,16.333561943874074,30.949268993839716,23.64141546885695,14.615707049965753
ZI000067861,-18.217,28.933,1282.0,15.628554414784404,30.25649007529084,22.942522245037715,14.627935660506438
